0:00,1:00,2:00,3:00,4:00,5:00,6:00,7:00,8:00,9:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00
0.119009583,0.109552083,0.107943333,0.1428375,0.137447917,0.127297083,0.184578333,0.245900417,0.250742917,0.2226575,0.1948375,0.172732083,0.122790417,0.133683333,0.121409167,0.13299,0.118977083,0.165576667,0.22543625,0.1413425,0.189269167,0.30350125,0.16846375,0.128320833
0.110862917,0.10713625,0.114205,0.14365,0.145887083,0.15617875,0.198547917,0.21493875,0.24882,0.204208333,0.173642083,0.153622083,0.119074583,0.131365,0.126533333,0.131928333,0.121853333,0.202875833,0.224049583,0.137518333,0.18133375,0.20125625,0.137859583,0.130530833
0.10694125,0.101876667,0.11961625,0.136478333,0.164915833,0.216764167,0.201472917,0.18403125,0.25065625,0.186831667,0.138682917,0.137041667,0.115564583,0.129913333,0.134230417,0.136667917,0.126397917,0.218941667,0.239514167,0.137594167,0.165555,0.196570833,0.126289583,0.122887917
0.1071525,0.104065,0.124382917,0.14899625,0.180884167,0.266115417,0.21788,0.18039125,0.212344167,0.1692275,0.122275833,0.129545,0.112146667,0.133206667,0.13518375,0.1341925,0.150594167,0.294834583,0.263049583,0.137041667,0.180087917,0.16927625,0.136147917,0.117384583
0.111030833,0.104,0.12202125,0.15195375,0.21983,0.292955,0.247319583,0.177520417,0.19813625,0.12891125,0.117899167,0.125737083,0.10947625,0.138899583,0.163735,0.164439167,0.187942083,0.315342083,0.2093,0.136852083,0.158074583,0.142111667,0.11815375,0.115158333
0.116485417,0.108620417,0.12371125,0.168312083,0.222532917,0.31282875,0.227250833,0.17135625,0.19695,0.11906375,0.114595,0.127226667,0.10934625,0.1464125,0.155767083,0.219434583,0.217007917,0.325,0.191793333,0.14516125,0.140827917,0.136305,0.099780417,0.113484583
0.12192375,0.10885875,0.133076667,0.239600833,0.2223325,0.31932875,0.20161375,0.177948333,0.161839167,0.109135,0.11102,0.130314167,0.109747083,0.1796925,0.205280833,0.22618375,0.2329275,0.32332625,0.179345833,0.16599375,0.13247,0.13225875,0.096340833,0.115851667
0.123435,0.114199583,0.145594583,0.263336667,0.286297917,0.292527083,0.1955525,0.170603333,0.136738333,0.0997425,0.108154583,0.1349725,0.110846667,0.164282083,0.231134583,0.280577917,0.242444583,0.246945833,0.181924167,0.138520417,0.1273675,0.121170833,0.176250417,0.118213333
0.130704167,0.121994167,0.168805,0.312287083,0.32082375,0.195509167,0.204744583,0.136927917,0.129718333,0.143187083,0.105473333,0.14512875,0.11987625,0.176599583,0.268926667,0.323380417,0.237260833,0.21064875,0.179795417,0.128526667,0.122790417,0.11636625,0.094141667,0.121707083
0.13365625,0.130427917,0.172212083,0.31786625,0.24249875,0.1819675,0.189160833,0.123521667,0.12454,0.1134225,0.10996375,0.158849167,0.115158333,0.186750417,0.284380417,0.323916667,0.214830417,0.1960075,0.174562917,0.126722917,0.119838333,0.113641667,0.111810833,0.123738333
0.162754583,0.152257083,0.19261125,0.29172,0.217825833,0.169563333,0.18305625,0.118668333,0.12039625,0.125696667,0.116545,0.191403333,0.120320417,0.192307917,0.325,0.325,0.19001125,0.1847625,0.139251667,0.122319167,0.120092917,0.110949583,0.11973,0.123017917
0.203249583,0.191679583,0.22927125,0.261928333,0.198791667,0.151379583,0.168702083,0.112910417,0.1177475,0.143788333,0.118229583,0.19699875,0.129631667,0.19771375,0.325,0.30613375,0.18744375,0.1533675,0.13482625,0.114551667,0.123120833,0.118755,0.125769583,0.126430417
0.2430025,0.219900417,0.216688333,0.232510417,0.19409,0.131960833,0.14025375,0.108945417,0.116989167,0.143918333,0.12468625,0.228735,0.154727083,0.2038725,0.322865833,0.261207917,0.18915,0.13089375,0.127670833,0.116312083,0.12441,0.134701667,0.131885,0.126202917
0.303869583,0.2666625,0.201835833,0.196419167,0.181897083,0.126446667,0.129989167,0.10671375,0.118857917,0.165866667,0.146585833,0.207826667,0.167591667,0.20593625,0.241940833,0.247492917,0.155404167,0.12592125,0.125087083,0.11795875,0.127075,0.135562917,0.135552083,0.142729167
0.325,0.2323425,0.168848333,0.186246667,0.145052917,0.129312083,0.125645,0.107531667,0.121788333,0.1100125,0.18338125,0.18188625,0.17797,0.2129725,0.227787083,0.27551875,0.13511875,0.12085125,0.124420833,0.120358333,0.13060125,0.143595833,0.129913333,0.228155417
0.325,0.198082083,0.15899,0.1790425,0.143287083,0.122676667,0.124648333,0.111518333,0.123825,0.12221625,0.203471667,0.181062917,0.187026667,0.223090833,0.253153333,0.201732917,0.128136667,0.117498333,0.124366667,0.124193333,0.133287917,0.1403675,0.131652083,0.19959875
0.325,0.1686425,0.157635833,0.150794583,0.120612917,0.117119167,0.124626667,0.113685,0.127649167,0.13859625,0.266456667,0.19045,0.19448,0.198374583,0.218031667,0.174871667,0.13008125,0.114232083,0.127080417,0.13326625,0.136917083,0.134279167,0.189724167,0.184767917
0.300830833,0.154705417,0.167158333,0.164282083,0.11175125,0.115364167,0.126110833,0.117498333,0.139901667,0.176735,0.325,0.199165417,0.187026667,0.189095833,0.1987375,0.142680417,0.1245075,0.111334167,0.134344167,0.13706875,0.158312917,0.155452917,0.210247917,0.178414167
0.228697083,0.149949583,0.142599167,0.134815417,0.109015833,0.115250417,0.126685,0.1239875,0.179085833,0.2126475,0.3247725,0.208823333,0.1787825,0.192112917,0.15452125,0.136830417,0.121707083,0.11376625,0.190688333,0.134885833,0.2323425,0.195119167,0.28156375,0.167190833
0.210383333,0.139202917,0.137063333,0.128981667,0.111317917,0.114632917,0.12865125,0.1300325,0.209045417,0.255146667,0.325,0.197605417,0.179492083,0.187178333,0.1374425,0.129669583,0.1162525,0.116079167,0.167678333,0.13710125,0.280106667,0.1841775,0.325,0.16072875
0.1956175,0.125233333,0.123034167,0.12413375,0.112282083,0.110933333,0.160268333,0.1642225,0.252692917,0.27444625,0.325,0.184708333,0.169021667,0.1559025,0.130216667,0.12403625,0.113397917,0.121040833,0.161969167,0.152820417,0.228534583,0.190520417,0.325,0.152777083
0.16277625,0.12621375,0.119838333,0.12553125,0.11636625,0.113966667,0.188722083,0.18936125,0.289147083,0.311393333,0.3236025,0.18367375,0.1507025,0.166735833,0.123635417,0.12195625,0.111659167,0.120683333,0.1711125,0.150171667,0.286368333,0.192378333,0.325,0.184367083
0.14889875,0.124615833,0.11539125,0.1275625,0.119881667,0.118164583,0.20135375,0.195595833,0.29037125,0.325,0.258591667,0.173268333,0.131207917,0.171415833,0.122546667,0.12195625,0.1074125,0.126495417,0.200162083,0.14860625,0.285328333,0.190357917,0.293242083,0.143725833
0.1333475,0.118971667,0.111648333,0.1316575,0.122243333,0.122135,0.229379583,0.20021625,0.270632917,0.325,0.254594167,0.167727083,0.126289583,0.150128333,0.1221675,0.126013333,0.10443875,0.131885,0.223231667,0.156037917,0.29417375,0.18698875,0.255802083,0.136305
0.122275833,0.115607917,0.112623333,0.136023333,0.123283333,0.133304167,0.216910417,0.222061667,0.25722125,0.252627917,0.242244167,0.13713375,0.12558,0.142339167,0.122135,0.134506667,0.1164475,0.145448333,0.23296,0.15773875,0.248630417,0.154239583,0.191089167,0.128792083
0.11227125,0.112146667,0.11399375,0.13755625,0.123315833,0.160485,0.259805,0.233474583,0.253754583,0.227202083,0.201424167,0.127995833,0.121355,0.13866125,0.12738375,0.1347775,0.11246625,0.18003375,0.215274583,0.160615,0.208920833,0.173544583,0.172537083,0.126165
0.109855417,,,,,,,,,,,,,,,,,,,,,,,
0.10541375,,,,,,,,,,,,,,,,,,,,,,,
0.105375833,,,,,,,,,,,,,,,,,,,,,,,
0.1094925,,,,,,,,,,,,,,,,,,,,,,,
0.11428625,,,,,,,,,,,,,,,,,,,,,,,
0.117628333,,,,,,,,,,,,,,,,,,,,,,,
0.1219725,,,,,,,,,,,,,,,,,,,,,,,
0.125439167,,,,,,,,,,,,,,,,,,,,,,,
0.140085833,,,,,,,,,,,,,,,,,,,,,,,
0.186994167,,,,,,,,,,,,,,,,,,,,,,,
0.2520375,,,,,,,,,,,,,,,,,,,,,,,
0.26931125,,,,,,,,,,,,,,,,,,,,,,,
0.309985,,,,,,,,,,,,,,,,,,,,,,,
0.316154583,,,,,,,,,,,,,,,,,,,,,,,
0.230923333,,,,,,,,,,,,,,,,,,,,,,,
0.20554625,,,,,,,,,,,,,,,,,,,,,,,
0.17935125,,,,,,,,,,,,,,,,,,,,,,,
0.17655625,,,,,,,,,,,,,,,,,,,,,,,
0.167093333,,,,,,,,,,,,,,,,,,,,,,,
0.15575625,,,,,,,,,,,,,,,,,,,,,,,
0.1366625,,,,,,,,,,,,,,,,,,,,,,,
0.12566125,,,,,,,,,,,,,,,,,,,,,,,
0.121105833,,,,,,,,,,,,,,,,,,,,,,,
0.110722083,,,,,,,,,,,,,,,,,,,,,,,
0.1079,,,,,,,,,,,,,,,,,,,,,,,
0.10668125,,,,,,,,,,,,,,,,,,,,,,,
0.10863125,,,,,,,,,,,,,,,,,,,,,,,
0.113517083,,,,,,,,,,,,,,,,,,,,,,,
0.119199167,,,,,,,,,,,,,,,,,,,,,,,
0.119015,,,,,,,,,,,,,,,,,,,,,,,
0.127394583,,,,,,,,,,,,,,,,,,,,,,,
0.1278875,,,,,,,,,,,,,,,,,,,,,,,
0.147902083,,,,,,,,,,,,,,,,,,,,,,,
0.162359167,,,,,,,,,,,,,,,,,,,,,,,
0.186831667,,,,,,,,,,,,,,,,,,,,,,,
0.244540833,,,,,,,,,,,,,,,,,,,,,,,
0.225382083,,,,,,,,,,,,,,,,,,,,,,,
0.261197083,,,,,,,,,,,,,,,,,,,,,,,
0.193499583,,,,,,,,,,,,,,,,,,,,,,,
0.172445,,,,,,,,,,,,,,,,,,,,,,,
0.151802083,,,,,,,,,,,,,,,,,,,,,,,
0.131094167,,,,,,,,,,,,,,,,,,,,,,,
0.138103333,,,,,,,,,,,,,,,,,,,,,,,
0.130184167,,,,,,,,,,,,,,,,,,,,,,,
0.124648333,,,,,,,,,,,,,,,,,,,,,,,
0.123380833,,,,,,,,,,,,,,,,,,,,,,,
0.11594375,,,,,,,,,,,,,,,,,,,,,,,
0.107699583,,,,,,,,,,,,,,,,,,,,,,,
0.100316667,,,,,,,,,,,,,,,,,,,,,,,
0.098567083,,,,,,,,,,,,,,,,,,,,,,,
0.10391875,,,,,,,,,,,,,,,,,,,,,,,
0.10954125,,,,,,,,,,,,,,,,,,,,,,,
0.118554583,,,,,,,,,,,,,,,,,,,,,,,
0.128364167,,,,,,,,,,,,,,,,,,,,,,,
0.154564583,,,,,,,,,,,,,,,,,,,,,,,
0.146520833,,,,,,,,,,,,,,,,,,,,,,,
0.15972125,,,,,,,,,,,,,,,,,,,,,,,
0.170495,,,,,,,,,,,,,,,,,,,,,,,
0.175879167,,,,,,,,,,,,,,,,,,,,,,,
0.205167083,,,,,,,,,,,,,,,,,,,,,,,
0.282836667,,,,,,,,,,,,,,,,,,,,,,,
0.325,,,,,,,,,,,,,,,,,,,,,,,
0.287505833,,,,,,,,,,,,,,,,,,,,,,,
0.203942917,,,,,,,,,,,,,,,,,,,,,,,
0.196467917,,,,,,,,,,,,,,,,,,,,,,,
0.1889225,,,,,,,,,,,,,,,,,,,,,,,
0.177520417,,,,,,,,,,,,,,,,,,,,,,,
0.179475833,,,,,,,,,,,,,,,,,,,,,,,
0.139403333,,,,,,,,,,,,,,,,,,,,,,,
0.133889167,,,,,,,,,,,,,,,,,,,,,,,
0.128412917,,,,,,,,,,,,,,,,,,,,,,,
0.121035417,,,,,,,,,,,,,,,,,,,,,,,
0.114665417,,,,,,,,,,,,,,,,,,,,,,,
0.113804167,,,,,,,,,,,,,,,,,,,,,,,
0.11532625,,,,,,,,,,,,,,,,,,,,,,,
0.120271667,,,,,,,,,,,,,,,,,,,,,,,
0.121382083,,,,,,,,,,,,,,,,,,,,,,,
0.123017917,,,,,,,,,,,,,,,,,,,,,,,
0.126062083,,,,,,,,,,,,,,,,,,,,,,,
0.129149583,,,,,,,,,,,,,,,,,,,,,,,
0.149689583,,,,,,,,,,,,,,,,,,,,,,,
0.167071667,,,,,,,,,,,,,,,,,,,,,,,
0.192752083,,,,,,,,,,,,,,,,,,,,,,,
0.190455417,,,,,,,,,,,,,,,,,,,,,,,
0.18559125,,,,,,,,,,,,,,,,,,,,,,,
0.18312125,,,,,,,,,,,,,,,,,,,,,,,
0.18354375,,,,,,,,,,,,,,,,,,,,,,,
0.175570417,,,,,,,,,,,,,,,,,,,,,,,
0.164991667,,,,,,,,,,,,,,,,,,,,,,,
0.163545417,,,,,,,,,,,,,,,,,,,,,,,
0.158480833,,,,,,,,,,,,,,,,,,,,,,,
0.151867083,,,,,,,,,,,,,,,,,,,,,,,
0.126690417,,,,,,,,,,,,,,,,,,,,,,,
0.123137083,,,,,,,,,,,,,,,,,,,,,,,
0.120835,,,,,,,,,,,,,,,,,,,,,,,
0.112244167,,,,,,,,,,,,,,,,,,,,,,,
0.109552083,,,,,,,,,,,,,,,,,,,,,,,
0.10713625,,,,,,,,,,,,,,,,,,,,,,,
0.101876667,,,,,,,,,,,,,,,,,,,,,,,
0.104065,,,,,,,,,,,,,,,,,,,,,,,
0.104,,,,,,,,,,,,,,,,,,,,,,,
0.108620417,,,,,,,,,,,,,,,,,,,,,,,
0.10885875,,,,,,,,,,,,,,,,,,,,,,,
0.114199583,,,,,,,,,,,,,,,,,,,,,,,
0.121994167,,,,,,,,,,,,,,,,,,,,,,,
0.130427917,,,,,,,,,,,,,,,,,,,,,,,
0.152257083,,,,,,,,,,,,,,,,,,,,,,,
0.191679583,,,,,,,,,,,,,,,,,,,,,,,
0.219900417,,,,,,,,,,,,,,,,,,,,,,,
0.2666625,,,,,,,,,,,,,,,,,,,,,,,
0.2323425,,,,,,,,,,,,,,,,,,,,,,,
0.198082083,,,,,,,,,,,,,,,,,,,,,,,
0.1686425,,,,,,,,,,,,,,,,,,,,,,,
0.154705417,,,,,,,,,,,,,,,,,,,,,,,
0.149949583,,,,,,,,,,,,,,,,,,,,,,,
0.139202917,,,,,,,,,,,,,,,,,,,,,,,
0.125233333,,,,,,,,,,,,,,,,,,,,,,,
0.12621375,,,,,,,,,,,,,,,,,,,,,,,
0.124615833,,,,,,,,,,,,,,,,,,,,,,,
0.118971667,,,,,,,,,,,,,,,,,,,,,,,
0.115607917,,,,,,,,,,,,,,,,,,,,,,,
0.112146667,,,,,,,,,,,,,,,,,,,,,,,
0.109757917,,,,,,,,,,,,,,,,,,,,,,,
0.1133275,,,,,,,,,,,,,,,,,,,,,,,
0.11581375,,,,,,,,,,,,,,,,,,,,,,,
0.11838125,,,,,,,,,,,,,,,,,,,,,,,
0.118960833,,,,,,,,,,,,,,,,,,,,,,,
0.118365,,,,,,,,,,,,,,,,,,,,,,,
0.123277917,,,,,,,,,,,,,,,,,,,,,,,
0.133872917,,,,,,,,,,,,,,,,,,,,,,,
0.15627625,,,,,,,,,,,,,,,,,,,,,,,
0.17096625,,,,,,,,,,,,,,,,,,,,,,,
0.18694,,,,,,,,,,,,,,,,,,,,,,,
0.204657917,,,,,,,,,,,,,,,,,,,,,,,
0.255038333,,,,,,,,,,,,,,,,,,,,,,,
0.23011625,,,,,,,,,,,,,,,,,,,,,,,
0.204013333,,,,,,,,,,,,,,,,,,,,,,,
0.188505417,,,,,,,,,,,,,,,,,,,,,,,
0.176756667,,,,,,,,,,,,,,,,,,,,,,,
0.169845,,,,,,,,,,,,,,,,,,,,,,,
0.131224167,,,,,,,,,,,,,,,,,,,,,,,
0.12233,,,,,,,,,,,,,,,,,,,,,,,
0.12319125,,,,,,,,,,,,,,,,,,,,,,,
0.119025833,,,,,,,,,,,,,,,,,,,,,,,
0.114427083,,,,,,,,,,,,,,,,,,,,,,,
0.11298625,,,,,,,,,,,,,,,,,,,,,,,
0.112899583,,,,,,,,,,,,,,,,,,,,,,,
0.117752917,,,,,,,,,,,,,,,,,,,,,,,
0.12272,,,,,,,,,,,,,,,,,,,,,,,
0.12597,,,,,,,,,,,,,,,,,,,,,,,
0.12974,,,,,,,,,,,,,,,,,,,,,,,
0.12605125,,,,,,,,,,,,,,,,,,,,,,,
0.1343875,,,,,,,,,,,,,,,,,,,,,,,
0.163837917,,,,,,,,,,,,,,,,,,,,,,,
0.175852083,,,,,,,,,,,,,,,,,,,,,,,
0.193607917,,,,,,,,,,,,,,,,,,,,,,,
0.200871667,,,,,,,,,,,,,,,,,,,,,,,
0.205979583,,,,,,,,,,,,,,,,,,,,,,,
0.19524375,,,,,,,,,,,,,,,,,,,,,,,
0.167087917,,,,,,,,,,,,,,,,,,,,,,,
0.166855,,,,,,,,,,,,,,,,,,,,,,,
0.180580833,,,,,,,,,,,,,,,,,,,,,,,
0.195677083,,,,,,,,,,,,,,,,,,,,,,,
0.18845125,,,,,,,,,,,,,,,,,,,,,,,
0.153324167,,,,,,,,,,,,,,,,,,,,,,,
0.134902083,,,,,,,,,,,,,,,,,,,,,,,
0.12982125,,,,,,,,,,,,,,,,,,,,,,,
0.123657083,,,,,,,,,,,,,,,,,,,,,,,
0.11789375,,,,,,,,,,,,,,,,,,,,,,,
0.1163175,,,,,,,,,,,,,,,,,,,,,,,
0.118235,,,,,,,,,,,,,,,,,,,,,,,
0.122400417,,,,,,,,,,,,,,,,,,,,,,,
0.128477917,,,,,,,,,,,,,,,,,,,,,,,
0.147587917,,,,,,,,,,,,,,,,,,,,,,,
0.158275,,,,,,,,,,,,,,,,,,,,,,,
0.170245833,,,,,,,,,,,,,,,,,,,,,,,
0.21801,,,,,,,,,,,,,,,,,,,,,,,
0.234655417,,,,,,,,,,,,,,,,,,,,,,,
0.27590875,,,,,,,,,,,,,,,,,,,,,,,
0.286850417,,,,,,,,,,,,,,,,,,,,,,,
0.303279167,,,,,,,,,,,,,,,,,,,,,,,
0.325,,,,,,,,,,,,,,,,,,,,,,,
0.2893475,,,,,,,,,,,,,,,,,,,,,,,
0.2396875,,,,,,,,,,,,,,,,,,,,,,,
0.22000875,,,,,,,,,,,,,,,,,,,,,,,
0.21042125,,,,,,,,,,,,,,,,,,,,,,,
0.20535125,,,,,,,,,,,,,,,,,,,,,,,
0.190932083,,,,,,,,,,,,,,,,,,,,,,,
0.167347917,,,,,,,,,,,,,,,,,,,,,,,
0.17151875,,,,,,,,,,,,,,,,,,,,,,,
0.139630833,,,,,,,,,,,,,,,,,,,,,,,
0.12376,,,,,,,,,,,,,,,,,,,,,,,
0.118402917,,,,,,,,,,,,,,,,,,,,,,,
0.114995833,,,,,,,,,,,,,,,,,,,,,,,
0.114697917,,,,,,,,,,,,,,,,,,,,,,,
0.120044167,,,,,,,,,,,,,,,,,,,,,,,
0.12345125,,,,,,,,,,,,,,,,,,,,,,,
0.137404583,,,,,,,,,,,,,,,,,,,,,,,
0.18347875,,,,,,,,,,,,,,,,,,,,,,,
0.153892917,,,,,,,,,,,,,,,,,,,,,,,
0.169736667,,,,,,,,,,,,,,,,,,,,,,,
0.217257083,,,,,,,,,,,,,,,,,,,,,,,
0.247065,,,,,,,,,,,,,,,,,,,,,,,
0.218600417,,,,,,,,,,,,,,,,,,,,,,,
0.20265375,,,,,,,,,,,,,,,,,,,,,,,
0.199490417,,,,,,,,,,,,,,,,,,,,,,,
0.195043333,,,,,,,,,,,,,,,,,,,,,,,
0.194935,,,,,,,,,,,,,,,,,,,,,,,
0.181550417,,,,,,,,,,,,,,,,,,,,,,,
0.174828333,,,,,,,,,,,,,,,,,,,,,,,
0.176697083,,,,,,,,,,,,,,,,,,,,,,,
0.1694875,,,,,,,,,,,,,,,,,,,,,,,
0.132220833,,,,,,,,,,,,,,,,,,,,,,,
0.128542917,,,,,,,,,,,,,,,,,,,,,,,
0.123088333,,,,,,,,,,,,,,,,,,,,,,,
0.11362,,,,,,,,,,,,,,,,,,,,,,,
0.10437375,,,,,,,,,,,,,,,,,,,,,,,
0.10287875,,,,,,,,,,,,,,,,,,,,,,,
0.107943333,,,,,,,,,,,,,,,,,,,,,,,
0.114205,,,,,,,,,,,,,,,,,,,,,,,
0.11961625,,,,,,,,,,,,,,,,,,,,,,,
0.124382917,,,,,,,,,,,,,,,,,,,,,,,
0.12202125,,,,,,,,,,,,,,,,,,,,,,,
0.12371125,,,,,,,,,,,,,,,,,,,,,,,
0.133076667,,,,,,,,,,,,,,,,,,,,,,,
0.145594583,,,,,,,,,,,,,,,,,,,,,,,
0.168805,,,,,,,,,,,,,,,,,,,,,,,
0.172212083,,,,,,,,,,,,,,,,,,,,,,,
0.19261125,,,,,,,,,,,,,,,,,,,,,,,
0.22927125,,,,,,,,,,,,,,,,,,,,,,,
0.216688333,,,,,,,,,,,,,,,,,,,,,,,
0.201835833,,,,,,,,,,,,,,,,,,,,,,,
0.168848333,,,,,,,,,,,,,,,,,,,,,,,
0.15899,,,,,,,,,,,,,,,,,,,,,,,
0.157635833,,,,,,,,,,,,,,,,,,,,,,,
0.167158333,,,,,,,,,,,,,,,,,,,,,,,
0.142599167,,,,,,,,,,,,,,,,,,,,,,,
0.137063333,,,,,,,,,,,,,,,,,,,,,,,
0.123034167,,,,,,,,,,,,,,,,,,,,,,,
0.119838333,,,,,,,,,,,,,,,,,,,,,,,
0.11539125,,,,,,,,,,,,,,,,,,,,,,,
0.111648333,,,,,,,,,,,,,,,,,,,,,,,
0.112623333,,,,,,,,,,,,,,,,,,,,,,,
0.11399375,,,,,,,,,,,,,,,,,,,,,,,
0.112428333,,,,,,,,,,,,,,,,,,,,,,,
0.116328333,,,,,,,,,,,,,,,,,,,,,,,
0.117742083,,,,,,,,,,,,,,,,,,,,,,,
0.11383125,,,,,,,,,,,,,,,,,,,,,,,
0.11483875,,,,,,,,,,,,,,,,,,,,,,,
0.123456667,,,,,,,,,,,,,,,,,,,,,,,
0.140167083,,,,,,,,,,,,,,,,,,,,,,,
0.1790425,,,,,,,,,,,,,,,,,,,,,,,
0.152685,,,,,,,,,,,,,,,,,,,,,,,
0.168371667,,,,,,,,,,,,,,,,,,,,,,,
0.173187083,,,,,,,,,,,,,,,,,,,,,,,
0.154895,,,,,,,,,,,,,,,,,,,,,,,
0.165013333,,,,,,,,,,,,,,,,,,,,,,,
0.156850417,,,,,,,,,,,,,,,,,,,,,,,
0.18074875,,,,,,,,,,,,,,,,,,,,,,,
0.212398333,,,,,,,,,,,,,,,,,,,,,,,
0.163334167,,,,,,,,,,,,,,,,,,,,,,,
0.160187083,,,,,,,,,,,,,,,,,,,,,,,
0.141840833,,,,,,,,,,,,,,,,,,,,,,,
0.135877083,,,,,,,,,,,,,,,,,,,,,,,
0.131727917,,,,,,,,,,,,,,,,,,,,,,,
0.12517375,,,,,,,,,,,,,,,,,,,,,,,
0.126685,,,,,,,,,,,,,,,,,,,,,,,
0.12601875,,,,,,,,,,,,,,,,,,,,,,,
0.122676667,,,,,,,,,,,,,,,,,,,,,,,
0.125504167,,,,,,,,,,,,,,,,,,,,,,,
0.136001667,,,,,,,,,,,,,,,,,,,,,,,
0.134067917,,,,,,,,,,,,,,,,,,,,,,,
0.139625417,,,,,,,,,,,,,,,,,,,,,,,
0.150063333,,,,,,,,,,,,,,,,,,,,,,,
0.163258333,,,,,,,,,,,,,,,,,,,,,,,
0.180559167,,,,,,,,,,,,,,,,,,,,,,,
0.18239,,,,,,,,,,,,,,,,,,,,,,,
0.2014675,,,,,,,,,,,,,,,,,,,,,,,
0.2044575,,,,,,,,,,,,,,,,,,,,,,,
0.204907083,,,,,,,,,,,,,,,,,,,,,,,
0.205075,,,,,,,,,,,,,,,,,,,,,,,
0.1918475,,,,,,,,,,,,,,,,,,,,,,,
0.232255833,,,,,,,,,,,,,,,,,,,,,,,
0.24243375,,,,,,,,,,,,,,,,,,,,,,,
0.177390417,,,,,,,,,,,,,,,,,,,,,,,
0.166372917,,,,,,,,,,,,,,,,,,,,,,,
0.16651375,,,,,,,,,,,,,,,,,,,,,,,
0.136982083,,,,,,,,,,,,,,,,,,,,,,,
0.130043333,,,,,,,,,,,,,,,,,,,,,,,
0.126722917,,,,,,,,,,,,,,,,,,,,,,,
0.125910417,,,,,,,,,,,,,,,,,,,,,,,
0.131343333,,,,,,,,,,,,,,,,,,,,,,,
0.139105417,,,,,,,,,,,,,,,,,,,,,,,
0.148221667,,,,,,,,,,,,,,,,,,,,,,,
0.16771625,,,,,,,,,,,,,,,,,,,,,,,
0.19839625,,,,,,,,,,,,,,,,,,,,,,,
0.25129,,,,,,,,,,,,,,,,,,,,,,,
0.2216175,,,,,,,,,,,,,,,,,,,,,,,
0.259989167,,,,,,,,,,,,,,,,,,,,,,,
0.315791667,,,,,,,,,,,,,,,,,,,,,,,
0.234368333,,,,,,,,,,,,,,,,,,,,,,,
0.296437917,,,,,,,,,,,,,,,,,,,,,,,
0.246907917,,,,,,,,,,,,,,,,,,,,,,,
0.193580833,,,,,,,,,,,,,,,,,,,,,,,
0.192768333,,,,,,,,,,,,,,,,,,,,,,,
0.184426667,,,,,,,,,,,,,,,,,,,,,,,
0.183906667,,,,,,,,,,,,,,,,,,,,,,,
0.167044583,,,,,,,,,,,,,,,,,,,,,,,
0.150778333,,,,,,,,,,,,,,,,,,,,,,,
0.134225,,,,,,,,,,,,,,,,,,,,,,,
0.12621375,,,,,,,,,,,,,,,,,,,,,,,
0.122562917,,,,,,,,,,,,,,,,,,,,,,,
0.1224275,,,,,,,,,,,,,,,,,,,,,,,
0.121837083,,,,,,,,,,,,,,,,,,,,,,,
0.122275833,,,,,,,,,,,,,,,,,,,,,,,
0.12260625,,,,,,,,,,,,,,,,,,,,,,,
0.131679167,,,,,,,,,,,,,,,,,,,,,,,
0.134652917,,,,,,,,,,,,,,,,,,,,,,,
0.14230125,,,,,,,,,,,,,,,,,,,,,,,
0.168940417,,,,,,,,,,,,,,,,,,,,,,,
0.23531625,,,,,,,,,,,,,,,,,,,,,,,
0.210627083,,,,,,,,,,,,,,,,,,,,,,,
0.2561,,,,,,,,,,,,,,,,,,,,,,,
0.191121667,,,,,,,,,,,,,,,,,,,,,,,
0.181052083,,,,,,,,,,,,,,,,,,,,,,,
0.180613333,,,,,,,,,,,,,,,,,,,,,,,
0.1776775,,,,,,,,,,,,,,,,,,,,,,,
0.163756667,,,,,,,,,,,,,,,,,,,,,,,
0.151796667,,,,,,,,,,,,,,,,,,,,,,,
0.135611667,,,,,,,,,,,,,,,,,,,,,,,
0.130639167,,,,,,,,,,,,,,,,,,,,,,,
0.1356875,,,,,,,,,,,,,,,,,,,,,,,
0.127465,,,,,,,,,,,,,,,,,,,,,,,
0.123846667,,,,,,,,,,,,,,,,,,,,,,,
0.118207917,,,,,,,,,,,,,,,,,,,,,,,
0.114410833,,,,,,,,,,,,,,,,,,,,,,,
0.11435125,,,,,,,,,,,,,,,,,,,,,,,
0.118906667,,,,,,,,,,,,,,,,,,,,,,,
0.122497917,,,,,,,,,,,,,,,,,,,,,,,
0.12764375,,,,,,,,,,,,,,,,,,,,,,,
0.1428375,,,,,,,,,,,,,,,,,,,,,,,
0.14365,,,,,,,,,,,,,,,,,,,,,,,
0.136478333,,,,,,,,,,,,,,,,,,,,,,,
0.14899625,,,,,,,,,,,,,,,,,,,,,,,
0.15195375,,,,,,,,,,,,,,,,,,,,,,,
0.168312083,,,,,,,,,,,,,,,,,,,,,,,
0.239600833,,,,,,,,,,,,,,,,,,,,,,,
0.263336667,,,,,,,,,,,,,,,,,,,,,,,
0.312287083,,,,,,,,,,,,,,,,,,,,,,,
0.31786625,,,,,,,,,,,,,,,,,,,,,,,
0.29172,,,,,,,,,,,,,,,,,,,,,,,
0.261928333,,,,,,,,,,,,,,,,,,,,,,,
0.232510417,,,,,,,,,,,,,,,,,,,,,,,
0.196419167,,,,,,,,,,,,,,,,,,,,,,,
